Indikator,Ausprägung,Jahr,Räumliche Gliederung,Indikatorwert,Basiswert 1,Basiswert 2,Name Basiswert 1,Name Basiswert 2
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,Stadt München,14.3,840,5875,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,01 Altstadt - Lehel,88,0,0,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,02 Ludwigsvorstadt - Isarvorstadt,2.2,2,89,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,03 Maxvorstadt,4.8,3,63,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,04 Schwabing - West,4.5,19,420,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,05 Au - Haidhausen,15.3,17,111,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,06 Sendling,9.5,11,116,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,07 Sendling - Westpark,17.4,56,321,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,08 Schwanthalerhöhe,33.3,6,18,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,09 Neuhausen - Nymphenburg,10.2,38,371,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,10 Moosach,5.6,9,160,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,11 Milbertshofen - Am Hart,5,10,199,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,12 Schwabing - Freimann,9,31,344,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,13 Bogenhausen,45.7,95,208,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,14 Berg am Laim,9.2,17,185,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,15 Trudering - Riem,24,103,429,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,16 Ramersdorf - Perlach,4.4,46,1053,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,17 Obergiesing - Fasangarten,4,10,252,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,18 Untergiesing - Harlaching,31.4,22,70,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,19.8,55,278,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,20 Hadern,34.5,40,116,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,21 Pasing - Obermenzing,17,57,335,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,22 Aubing - Lochhausen - Langwied,16.4,50,305,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,23 Allach - Untermenzing,35.4,46,130,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,24 Feldmoching - Hasenbergl,52,89,171,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2015,25 Laim,6.1,8,131,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,Stadt München,17.1,1134,6648,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,01 Altstadt - Lehel,37.5,6,16,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,02 Ludwigsvorstadt - Isarvorstadt,1.6,1,61,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,03 Maxvorstadt,13.6,24,177,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,04 Schwabing - West,17.6,39,222,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,05 Au - Haidhausen,11.6,26,225,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,06 Sendling,19.2,20,104,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,07 Sendling - Westpark,14.6,115,788,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,08 Schwanthalerhöhe,4,1,25,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,09 Neuhausen - Nymphenburg,9.9,17,172,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,10 Moosach,15,28,187,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,11 Milbertshofen - Am Hart,5.1,23,450,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,12 Schwabing - Freimann,23.9,108,452,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,13 Bogenhausen,21.4,50,234,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,14 Berg am Laim,6.9,17,245,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,15 Trudering - Riem,20.8,118,567,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,16 Ramersdorf - Perlach,21,78,371,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,17 Obergiesing - Fasangarten,2.7,14,519,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,18 Untergiesing - Harlaching,19.8,18,91,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,17.4,119,684,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,20 Hadern,13,30,230,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,21 Pasing - Obermenzing,26.1,63,241,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,22 Aubing - Lochhausen - Langwied,44.7,76,170,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,23 Allach - Untermenzing,41.7,75,180,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,24 Feldmoching - Hasenbergl,35.5,59,166,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2014,25 Laim,12.7,9,71,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,Stadt München,16.8,1185,7058,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,01 Altstadt - Lehel,88,0,0,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,02 Ludwigsvorstadt - Isarvorstadt,9.5,6,63,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,03 Maxvorstadt,9.9,21,213,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,04 Schwabing - West,12.1,37,306,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,05 Au - Haidhausen,18.5,5,27,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,06 Sendling,0,0,39,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,07 Sendling - Westpark,18.3,44,240,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,08 Schwanthalerhöhe,0,0,45,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,09 Neuhausen - Nymphenburg,7.6,37,484,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,10 Moosach,8.2,23,282,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,11 Milbertshofen - Am Hart,19.3,32,166,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,12 Schwabing - Freimann,5.5,53,970,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,13 Bogenhausen,28.8,120,416,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,14 Berg am Laim,23.7,28,118,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,15 Trudering - Riem,32.9,107,325,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,16 Ramersdorf - Perlach,26.5,112,422,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,17 Obergiesing - Fasangarten,8.7,30,343,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,18 Untergiesing - Harlaching,28.8,23,80,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,11.5,124,1074,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,20 Hadern,28.9,76,263,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,21 Pasing - Obermenzing,19.3,76,394,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,22 Aubing - Lochhausen - Langwied,25.4,65,256,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,23 Allach - Untermenzing,53.5,61,114,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,24 Feldmoching - Hasenbergl,26.1,91,349,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2013,25 Laim,20.3,14,69,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungsbaudichte,2017,Stadt München,5.4,8272,1526056,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,01 Altstadt - Lehel,1.6,34,20926,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,02 Ludwigsvorstadt - Isarvorstadt,-0.1,-7,51632,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,03 Maxvorstadt,1.8,93,51311,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,04 Schwabing - West,1.7,117,68265,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,05 Au - Haidhausen,4.9,301,60937,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,06 Sendling,7.9,323,40682,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,07 Sendling - Westpark,6.2,371,59386,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,08 Schwanthalerhöhe,1.6,47,29535,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,09 Neuhausen - Nymphenburg,2.2,221,98520,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,10 Moosach,5.9,317,53662,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,11 Milbertshofen - Am Hart,3.6,272,74731,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,12 Schwabing - Freimann,11.4,873,76341,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,13 Bogenhausen,5.8,499,85971,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,14 Berg am Laim,2.1,96,45582,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,15 Trudering - Riem,10.7,768,72006,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,16 Ramersdorf - Perlach,5.2,599,114478,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,17 Obergiesing - Fasangarten,4.8,261,53937,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,18 Untergiesing - Harlaching,2.5,130,52600,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,7.5,712,95554,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,20 Hadern,3.4,167,49626,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
