Indikator,Ausprägung,Jahr,Räumliche Gliederung,Indikatorwert,Basiswert 1,Basiswert 2,Name Basiswert 1,Name Basiswert 2
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2015,08 Schwanthalerhöhe,0,0,2,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2015,09 Neuhausen - Nymphenburg,8.6,16,186,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2015,10 Moosach,27.5,30,109,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2015,11 Milbertshofen - Am Hart,16.9,74,438,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2015,12 Schwabing - Freimann,13.6,58,428,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2015,13 Bogenhausen,10.8,90,833,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2015,14 Berg am Laim,7.8,32,408,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2015,15 Trudering - Riem,10.8,69,639,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2015,16 Ramersdorf - Perlach,9.2,103,1125,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2015,17 Obergiesing - Fasangarten,4.7,14,301,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2015,18 Untergiesing - Harlaching,21.8,19,87,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2015,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,13.4,45,335,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2015,20 Hadern,23.9,21,88,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2015,21 Pasing - Obermenzing,20.7,81,392,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2015,22 Aubing - Lochhausen - Langwied,22.1,95,429,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2015,23 Allach - Untermenzing,41.5,66,159,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2015,24 Feldmoching - Hasenbergl,9.5,20,211,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2015,25 Laim,8.9,13,146,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,Stadt München,12.9,981,7627,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,01 Altstadt - Lehel,0,0,2,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,02 Ludwigsvorstadt - Isarvorstadt,4.8,3,62,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,03 Maxvorstadt,3.1,4,128,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,04 Schwabing - West,5.9,12,202,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,05 Au - Haidhausen,15.3,24,157,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,06 Sendling,2.3,13,564,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,07 Sendling - Westpark,9.3,52,562,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,08 Schwanthalerhöhe,88,0,0,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,09 Neuhausen - Nymphenburg,17.6,9,51,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,10 Moosach,5.1,31,604,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,11 Milbertshofen - Am Hart,8.8,18,205,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,12 Schwabing - Freimann,13.3,102,766,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,13 Bogenhausen,34.7,59,170,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,14 Berg am Laim,4.3,11,256,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,15 Trudering - Riem,16.8,92,546,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,16 Ramersdorf - Perlach,6.2,56,909,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,17 Obergiesing - Fasangarten,9.5,8,84,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,18 Untergiesing - Harlaching,20.7,24,116,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,19.1,67,351,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,20 Hadern,20.4,34,167,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,21 Pasing - Obermenzing,12.6,73,578,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,22 Aubing - Lochhausen - Langwied,15.8,67,423,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,23 Allach - Untermenzing,38.2,65,170,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,24 Feldmoching - Hasenbergl,40.9,135,330,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2014,25 Laim,9.8,22,224,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,Stadt München,15.4,939,6100,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,01 Altstadt - Lehel,7.1,1,14,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,02 Ludwigsvorstadt - Isarvorstadt,1.4,1,71,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,03 Maxvorstadt,3.2,1,31,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,04 Schwabing - West,11.6,55,474,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,05 Au - Haidhausen,9.6,5,52,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,06 Sendling,4.2,7,168,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,07 Sendling - Westpark,15.1,82,543,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,08 Schwanthalerhöhe,0,0,2,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,09 Neuhausen - Nymphenburg,9.6,21,219,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,10 Moosach,17.4,20,115,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,11 Milbertshofen - Am Hart,12.3,21,171,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,12 Schwabing - Freimann,19.3,82,424,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,13 Bogenhausen,29.6,87,294,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,14 Berg am Laim,8.3,26,312,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,15 Trudering - Riem,26.6,107,403,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,16 Ramersdorf - Perlach,11.2,54,481,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,17 Obergiesing - Fasangarten,4.7,41,871,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,18 Untergiesing - Harlaching,18,18,100,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,11.5,61,530,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,20 Hadern,35.5,33,93,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,21 Pasing - Obermenzing,15.2,41,269,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,22 Aubing - Lochhausen - Langwied,39.7,31,78,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,23 Allach - Untermenzing,47.4,64,135,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,24 Feldmoching - Hasenbergl,32.5,65,200,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2013,25 Laim,30,15,50,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungsbaudichte,2017,Stadt München,8.8,13475,1526056,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,01 Altstadt - Lehel,3.2,68,20926,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,02 Ludwigsvorstadt - Isarvorstadt,4.4,228,51632,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,03 Maxvorstadt,4.9,249,51311,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,04 Schwabing - West,3.7,253,68265,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,05 Au - Haidhausen,8.5,517,60937,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,06 Sendling,8.1,331,40682,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,07 Sendling - Westpark,2.1,122,59386,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,08 Schwanthalerhöhe,2.7,81,29535,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,09 Neuhausen - Nymphenburg,4.2,417,98520,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,10 Moosach,10.6,569,53662,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,11 Milbertshofen - Am Hart,9.9,740,74731,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,12 Schwabing - Freimann,7.3,556,76341,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,13 Bogenhausen,14,1200,85971,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,14 Berg am Laim,2.7,122,45582,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,15 Trudering - Riem,6.6,472,72006,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,16 Ramersdorf - Perlach,11.7,1343,114478,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,17 Obergiesing - Fasangarten,7.2,391,53937,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,18 Untergiesing - Harlaching,2.1,109,52600,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,19.7,1884,95554,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,20 Hadern,10.2,505,49626,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,21 Pasing - Obermenzing,17.4,1293,74098,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,22 Aubing - Lochhausen - Langwied,20,930,46385,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,23 Allach - Untermenzing,17.1,558,32677,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,24 Feldmoching - Hasenbergl,5.2,316,60933,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2017,25 Laim,3.9,221,56281,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2016,Stadt München,6.3,9660,1542860,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2016,01 Altstadt - Lehel,3.2,68,21454,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2016,02 Ludwigsvorstadt - Isarvorstadt,8.3,454,54915,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2016,03 Maxvorstadt,2.7,144,53443,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2016,04 Schwabing - West,1.2,83,69407,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baugenehmigungen,Wohnungsbaudichte,2016,05 Au - Haidhausen,1.5,93,61999,"Erteilte Baugenehmigungen für Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
